numbers: Table 1
time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change,,,,
07/21/2019 19:00:00,Jul-21,63901,8072,24405,12.6,33,530.5,7.034,,,,
07/21/2019 20:00:00,Jul-21,61524,8111,24405,13.2,33,39.1,0.484,,,,
07/21/2019 21:00:00,Jul-21,60135,8688,24405,14.4,36,576.5,7.108,,,,
07/21/2019 22:00:00,Jul-21,57231,10266,24405,17.9,42,1577.9,18.163,,,,
07/21/2019 23:00:00,Jul-21,53240,10947,24405,20.6,45,680.9,6.633,,,,
07/22/2019 00:00:00,Jul-22,49470,10520,24405,21.3,43,-426.9,-3.9,,,,
07/22/2019 01:00:00,Jul-22,46234,9769,24405,21.1,40,-751.0,-7.139,,,,
07/22/2019 02:00:00,Jul-22,44074,9812,24405,22.3,40,43.1,0.441,,,,
07/22/2019 03:00:00,Jul-22,42595,9179,24405,21.5,38,-632.9,-6.45,,,,
07/22/2019 04:00:00,Jul-22,42041,7862,24405,18.7,32,-1317.3,-14.352,,,,
07/22/2019 05:00:00,Jul-22,42275,6879,24405,16.3,28,-982.4,-12.496,,,,
07/22/2019 06:00:00,Jul-22,43688,7013,24405,16.1,29,134.1,1.949,,,,
07/22/2019 07:00:00,Jul-22,44946,6458,24405,14.4,26,-554.8,-7.911,,,,
07/22/2019 08:00:00,Jul-22,46697,5445,24405,11.7,22,-1013.2,-15.689,,,,
07/22/2019 09:00:00,Jul-22,49615,5260,24405,10.6,22,-184.8,-3.393,,,,
07/22/2019 10:00:00,Jul-22,53028,5470,24405,10.3,22,209.1,3.974,,,,
07/22/2019 11:00:00,Jul-22,56621,5292,24405,9.3,22,-177.1,-3.238,,,,
07/22/2019 12:00:00,Jul-22,59960,6257,24405,10.4,26,964.6,18.226,,,,
07/22/2019 13:00:00,Jul-22,62725,7909,24405,12.6,32,1651.8,26.399,,,,
07/22/2019 14:00:00,Jul-22,64326,8426,24405,13.1,35,517.2,6.539,,,,
07/22/2019 15:00:00,Jul-22,65532,8842,24405,13.5,36,415.8,4.935,,,,
07/22/2019 16:00:00,Jul-22,65880,8427,24405,12.8,35,-414.9,-4.693,,,,
07/22/2019 17:00:00,Jul-22,65410,10162,24405,15.5,42,1735.5,20.594,,,,
07/22/2019 18:00:00,Jul-22,64498,11283,24405,17.5,46,1120.4,11.025,,,,
07/22/2019 19:00:00,Jul-22,62809,11397,24405,18.1,47,114.4,1.014,,,,
07/22/2019 20:00:00,Jul-22,60099,10771,24405,17.9,44,-625.8,-5.491,,,,
07/22/2019 21:00:00,Jul-22,58612,8115,24405,13.8,33,-2656.5,-24.662,,,,
07/22/2019 22:00:00,Jul-22,55197,6787,24405,12.3,28,-1327.4,-16.358,,,,
07/22/2019 23:00:00,Jul-22,51184,6787,24405,13.3,28,-0.7,-0.011,,,,
07/23/2019 00:00:00,Jul-23,47187,6726,24405,14.3,28,-60.2,-0.888,,,,
07/23/2019 01:00:00,Jul-23,44280,6142,24405,13.9,25,-583.9,-8.681,,,,
07/23/2019 02:00:00,Jul-23,42414,5815,24405,13.7,24,-327.7,-5.335,,,,
07/23/2019 03:00:00,Jul-23,41035,5356,24405,13.1,22,-458.9,-7.892,,,,
07/23/2019 04:00:00,Jul-23,40280,4980,24405,12.4,20,-375.4,-7.01,,,,
07/23/2019 05:00:00,Jul-23,40306,4213,24405,10.5,17,-767.2,-15.405,,,,
07/23/2019 06:00:00,Jul-23,41800,3423,24405,8.2,14,-790.0,-18.75,,,,
07/23/2019 07:00:00,Jul-23,42665,3273,24405,7.7,13,-149.9,-4.378,,,,
07/23/2019 08:00:00,Jul-23,44138,2777,24405,6.3,11,-496.8,-15.178,,,,
07/23/2019 09:00:00,Jul-23,46334,2941,24405,6.3,12,164.8,5.935,,,,
07/23/2019 10:00:00,Jul-23,48899,3296,24405,6.7,14,355.0,12.07,,,,
07/23/2019 11:00:00,Jul-23,51506,3466,24405,6.7,14,170.0,5.157,,,,
07/23/2019 12:00:00,Jul-23,53767,3730,24405,6.9,15,263.3,7.597,,,,
07/23/2019 13:00:00,Jul-23,55861,3984,24405,7.1,16,254.7,6.828,,,,
07/23/2019 14:00:00,Jul-23,57445,4527,24405,7.9,19,542.2,13.609,,,,
07/23/2019 15:00:00,Jul-23,58913,5158,24405,8.8,21,630.9,13.938,,,,
07/23/2019 16:00:00,Jul-23,60320,6027,24405,10.0,25,869.8,16.864,,,,
07/23/2019 17:00:00,Jul-23,60661,6078,24405,10.0,25,50.3,0.835,,,,
07/23/2019 18:00:00,Jul-23,59987,5555,24405,9.3,23,-522.7,-8.6,,,,
07/23/2019 19:00:00,Jul-23,58347,5178,24405,8.9,21,-377.1,-6.789,,,,
07/23/2019 20:00:00,Jul-23,55710,4294,24405,7.7,18,-884.3,-17.078,,,,
07/23/2019 21:00:00,Jul-23,54097,3748,24405,6.9,15,-545.7,-12.711,,,,
07/23/2019 22:00:00,Jul-23,51089,4178,24405,8.2,17,430.1,11.475,,,,
07/23/2019 23:00:00,Jul-23,47098,4735,24405,10.1,19,556.9,13.329,,,,
07/24/2019 00:00:00,Jul-24,43418,5017,24405,11.6,21,282.1,5.959,,,,
07/24/2019 01:00:00,Jul-24,40215,4660,24405,11.6,19,-357.2,-7.121,,,,
07/24/2019 02:00:00,Jul-24,38527,4448,24405,11.5,18,-211.4,-4.537,,,,
07/24/2019 03:00:00,Jul-24,37106,3899,24405,10.5,16,-549.1,-12.343,,,,
07/24/2019 04:00:00,Jul-24,36366,3577,24405,9.8,15,-321.7,-8.25,,,,
07/24/2019 05:00:00,Jul-24,36617,2921,24405,8.0,12,-657.0,-18.364,,,,
07/24/2019 06:00:00,Jul-24,37933,2895,24405,7.6,12,-25.4,-0.871,,,,
07/24/2019 07:00:00,Jul-24,38887,2715,24405,7.0,11,-179.8,-6.212,,,,
07/24/2019 08:00:00,Jul-24,40335,2348,24405,5.8,10,-367.6,-13.537,,,,
07/24/2019 09:00:00,Jul-24,42956,1598,24405,3.7,7,-749.4,-31.923,,,,
07/24/2019 10:00:00,Jul-24,45815,2187,24405,4.8,9,588.6,36.829,,,,
07/24/2019 11:00:00,Jul-24,48658,1931,24405,4.0,8,-255.5,-11.681,,,,
07/24/2019 12:00:00,Jul-24,51421,1749,24405,3.4,7,-182.0,-9.422,,,,
07/24/2019 13:00:00,Jul-24,54040,1619,24405,3.0,7,-129.9,-7.428,,,,
07/24/2019 14:00:00,Jul-24,56303,2033,24405,3.6,8,413.8,25.551,,,,
07/24/2019 15:00:00,Jul-24,58291,2445,24405,4.2,10,411.2,20.224,,,,
07/24/2019 16:00:00,Jul-24,60015,2289,24405,3.8,9,-155.4,-6.358,,,,
07/24/2019 17:00:00,Jul-24,60687,2175,24405,3.6,9,-114.2,-4.987,,,,
07/24/2019 18:00:00,Jul-24,60115,2282,24405,3.8,9,107.3,4.933,,,,
07/24/2019 19:00:00,Jul-24,58234,2822,24405,4.8,12,539.5,23.641,,,,
07/24/2019 20:00:00,Jul-24,55053,3320,24405,6.0,14,498.2,17.656,,,,
07/24/2019 21:00:00,Jul-24,53069,5155,24405,9.7,21,1834.9,55.268,,,,
07/24/2019 22:00:00,Jul-24,49779,7214,24405,14.5,30,2059.0,39.942,,,,
07/24/2019 23:00:00,Jul-24,45502,8754,24405,19.2,36,1540.2,21.35,,,,
07/25/2019 00:00:00,Jul-25,41639,9742,24405,23.4,40,987.8,11.284,,,,
07/25/2019 01:00:00,Jul-25,38803,10147,24405,26.1,42,404.9,4.156,,,,
07/25/2019 02:00:00,Jul-25,36669,10387,24405,28.3,43,240.6,2.371,,,,
07/25/2019 03:00:00,Jul-25,35355,10080,24405,28.5,41,-307.2,-2.957,,,,
07/25/2019 04:00:00,Jul-25,34572,9467,24405,27.4,39,-612.9,-6.08,,,,
07/25/2019 05:00:00,Jul-25,34818,9837,24405,28.3,40,370.2,3.91,,,,
07/25/2019 06:00:00,Jul-25,36196,10044,24405,27.7,41,206.9,2.103,,,,
07/25/2019 07:00:00,Jul-25,37305,9596,24405,25.7,39,-448.1,-4.461,,,,
07/25/2019 08:00:00,Jul-25,39230,7953,24405,20.3,33,-1642.8,-17.119,,,,
07/25/2019 09:00:00,Jul-25,41705,6068,24405,14.5,25,-1885.9,-23.711,,,,
07/25/2019 10:00:00,Jul-25,44896,6373,24405,14.2,26,305.2,5.03,,,,
07/25/2019 11:00:00,Jul-25,47682,4682,24405,9.8,19,-1690.9,-26.533,,,,
07/25/2019 12:00:00,Jul-25,50638,2867,24405,5.7,12,-1815.3,-38.772,,,,
07/25/2019 13:00:00,Jul-25,53583,1931,24405,3.6,8,-935.5,-32.634,,,,
07/25/2019 14:00:00,Jul-25,56279,2249,24405,4.0,9,318.0,16.466,,,,
07/25/2019 15:00:00,Jul-25,58675,2588,24405,4.4,11,338.5,15.049,,,,
07/25/2019 16:00:00,Jul-25,60286,3263,24405,5.4,13,675.6,26.11,,,,
07/25/2019 17:00:00,Jul-25,61101,4124,24405,6.7,17,860.3,26.364,,,,
07/25/2019 18:00:00,Jul-25,60508,4976,24405,8.2,20,852.6,20.677,,,,
07/25/2019 19:00:00,Jul-25,58610,6033,24405,10.3,25,1056.5,21.231,,,,
07/25/2019 20:00:00,Jul-25,55768,6593,24405,11.8,27,560.7,9.295,,,,
07/25/2019 21:00:00,Jul-25,53777,7783,24405,14.5,32,1189.6,18.043,,,,
07/25/2019 22:00:00,Jul-25,50881,10251,24405,20.1,42,2468.3,31.713,,,,
07/25/2019 23:00:00,Jul-25,46712,11548,24405,24.7,47,1297.0,12.652,,,,
07/26/2019 00:00:00,Jul-26,42791,12349,24405,28.9,51,800.9,6.935,,,,
07/26/2019 01:00:00,Jul-26,39958,12339,24405,30.9,51,-10.6,-0.086,,,,
07/26/2019 02:00:00,Jul-26,37688,12415,24405,32.9,51,76.1,0.617,,,,
07/26/2019 03:00:00,Jul-26,36248,12445,24405,34.3,51,30.6,0.246,,,,
07/26/2019 04:00:00,Jul-26,35712,11651,24405,32.6,48,-793.8,-6.378,,,,
07/26/2019 05:00:00,Jul-26,35726,10554,24405,29.5,43,-1097.1,-9.416,,,,
07/26/2019 06:00:00,Jul-26,37156,10054,24405,27.1,41,-500.2,-4.739,,,,
07/26/2019 07:00:00,Jul-26,38113,9709,24405,25.5,40,-345.0,-3.432,,,,
07/26/2019 08:00:00,Jul-26,39772,8345,24405,21.0,34,-1364.0,-14.048,,,,
07/26/2019 09:00:00,Jul-26,42762,5956,24405,13.9,24,-2388.8,-28.625,,,,
07/26/2019 10:00:00,Jul-26,46473,7207,24405,15.5,30,1250.8,20.999,,,,
07/26/2019 11:00:00,Jul-26,50208,5868,24405,11.7,24,-1339.5,-18.586,,,,
07/26/2019 12:00:00,Jul-26,53383,3687,24405,6.9,15,-2180.9,-37.169,,,,
07/26/2019 13:00:00,Jul-26,56172,2269,24405,4.0,9,-1417.9,-38.459,,,,
07/26/2019 14:00:00,Jul-26,58854,2609,24405,4.4,11,339.7,14.972,,,,
07/26/2019 15:00:00,Jul-26,60801,3513,24405,5.8,14,904.6,34.677,,,,
07/26/2019 16:00:00,Jul-26,61856,4039,24405,6.5,17,525.9,14.97,,,,
07/26/2019 17:00:00,Jul-26,62417,4871,24405,7.8,20,832.2,20.604,,,,
07/26/2019 18:00:00,Jul-26,61319,5651,24405,9.2,23,780.1,16.014,,,,
07/26/2019 19:00:00,Jul-26,59339,6336,24405,10.7,26,685.1,12.124,,,,
07/26/2019 20:00:00,Jul-26,56288,7101,24405,12.6,29,764.3,12.061,,,,
07/26/2019 21:00:00,Jul-26,54614,7888,24405,14.4,32,787.2,11.087,,,,
07/26/2019 22:00:00,Jul-26,51632,10396,24405,20.1,43,2507.8,31.793,,,,
07/26/2019 23:00:00,Jul-26,48106,11621,24405,24.2,48,1225.7,11.791,,,,
07/27/2019 00:00:00,Jul-27,44963,11399,24405,25.4,47,-222.9,-1.918,,,,
07/27/2019 01:00:00,Jul-27,41873,11458,24405,27.4,47,59.8,0.524,,,,
07/27/2019 02:00:00,Jul-27,39796,11210,24405,28.2,46,-247.8,-2.163,,,,
07/27/2019 03:00:00,Jul-27,38166,10306,24405,27.0,42,-904.1,-8.064,,,,
07/27/2019 04:00:00,Jul-27,37029,9465,24405,25.6,39,-841.3,-8.163,,,,
07/27/2019 05:00:00,Jul-27,36891,8493,24405,23.0,35,-972.0,-10.269,,,,
07/27/2019 06:00:00,Jul-27,37124,7695,24405,20.7,32,-797.8,-9.394,,,,
07/27/2019 07:00:00,Jul-27,37224,8565,24405,23.0,35,869.5,11.3,,,,
07/27/2019 08:00:00,Jul-27,39354,8125,24405,20.6,33,-439.8,-5.134,,,,
07/27/2019 09:00:00,Jul-27,43232,7040,24405,16.3,29,-1085.3,-13.357,,,,
07/27/2019 10:00:00,Jul-27,47590,9332,24405,19.6,38,2291.9,32.556,,,,
07/27/2019 11:00:00,Jul-27,51898,8384,24405,16.2,34,-947.8,-10.157,,,,
07/27/2019 12:00:00,Jul-27,55517,6052,24405,10.9,25,-2332.0,-27.815,,,,
07/27/2019 13:00:00,Jul-27,58331,5199,24405,8.9,21,-852.7,-14.09,,,,
07/27/2019 14:00:00,Jul-27,60638,5196,24405,8.6,21,-3.6,-0.069,,,,
07/27/2019 15:00:00,Jul-27,61910,6154,24405,9.9,25,958.4,18.446,,,,
07/27/2019 16:00:00,Jul-27,63110,6613,24405,10.5,27,459.1,7.46,,,,
07/27/2019 17:00:00,Jul-27,63625,7879,24405,12.4,32,1265.9,19.143,,,,
07/27/2019 18:00:00,Jul-27,63354,9060,24405,14.3,37,1181.5,14.996,,,,
07/27/2019 19:00:00,Jul-27,61900,9834,24405,15.9,40,773.6,8.538,,,,
07/27/2019 20:00:00,Jul-27,59083,9690,24405,16.4,40,-143.8,-1.462,,,,
07/27/2019 21:00:00,Jul-27,57411,10097,24405,17.6,41,406.4,4.194,,,,
07/27/2019 22:00:00,Jul-27,54805,11818,24405,21.6,48,1721.6,17.051,,,,
07/27/2019 23:00:00,Jul-27,51448,13280,24405,25.8,54,1461.9,12.37,,,,
07/28/2019 00:00:00,Jul-28,48266,13446,24405,27.9,55,165.9,1.249,,,,
07/28/2019 01:00:00,Jul-28,45217,12997,24405,28.7,53,-448.9,-3.338,,,,
07/28/2019 02:00:00,Jul-28,43028,12868,24405,29.9,53,-129.6,-0.997,,,,
07/28/2019 03:00:00,Jul-28,41389,12357,24405,29.9,51,-510.7,-3.969,,,,
07/28/2019 04:00:00,Jul-28,40199,12520,24405,31.1,51,163.0,1.319,,,,
07/28/2019 05:00:00,Jul-28,39592,12294,24405,31.1,50,-225.9,-1.804,,,,
07/28/2019 06:00:00,Jul-28,39685,12110,24405,30.5,50,-184.3,-1.499,,,,
07/28/2019 07:00:00,Jul-28,39331,12501,24405,31.8,51,391.1,3.229,,,,
07/28/2019 08:00:00,Jul-28,41189,11773,24405,28.6,48,-727.7,-5.821,,,,
07/28/2019 09:00:00,Jul-28,45281,12592,24405,27.8,52,818.9,6.956,,,,
07/28/2019 10:00:00,Jul-28,49556,14562,24405,29.4,60,1970.1,15.646,,,,
07/28/2019 11:00:00,Jul-28,53419,14844,24405,27.8,61,281.9,1.936,,,,
07/28/2019 12:00:00,Jul-28,56483,13651,24405,24.2,56,-1193.3,-8.039,,,,
07/28/2019 13:00:00,Jul-28,58767,12548,24405,21.4,51,-1103.0,-8.08,,,,
07/28/2019 14:00:00,Jul-28,59973,12025,24405,20.1,49,-523.0,-4.168,,,,
07/28/2019 15:00:00,Jul-28,61213,10977,24405,17.9,45,-1047.9,-8.715,,,,
07/28/2019 16:00:00,Jul-28,62403,9848,24405,15.8,40,-1128.8,-10.284,,,,
07/28/2019 17:00:00,Jul-28,63539,9490,24405,14.9,39,-357.5,-3.63,,,,
07/28/2019 18:00:00,Jul-28,63803,9754,24405,15.3,40,263.4,2.775,,,,
07/28/2019 19:00:00,Jul-28,62692,10307,24405,16.4,42,553.6,5.676,,,,
07/28/2019 20:00:00,Jul-28,60389,10487,24405,17.4,43,179.3,1.739,,,,
07/28/2019 21:00:00,Jul-28,59420,10474,24405,17.6,43,-12.6,-0.12,,,,
07/28/2019 22:00:00,Jul-28,56717,11537,24405,20.3,47,1062.4,10.143,,,,
07/28/2019 23:00:00,Jul-28,53142,11834,24405,22.3,48,297.1,2.575,,,,
07/29/2019 00:00:00,Jul-29,49182,11495,24405,23.4,47,-338.3,-2.859,,,,
07/29/2019 01:00:00,Jul-29,46273,12174,24405,26.3,50,679.1,5.907,,,,
07/29/2019 02:00:00,Jul-29,44121,12334,24405,28.0,51,159.9,1.313,,,,
07/29/2019 03:00:00,Jul-29,42900,12464,24405,29.1,51,129.4,1.049,,,,
07/29/2019 04:00:00,Jul-29,42273,11988,24405,28.4,49,-475.4,-3.814,,,,
07/29/2019 05:00:00,Jul-29,42560,10637,24405,25.0,44,-1351.0,-11.27,,,,
07/29/2019 06:00:00,Jul-29,44088,9565,24405,21.7,39,-1071.8,-10.076,,,,
07/29/2019 07:00:00,Jul-29,45164,8882,24405,19.7,36,-683.6,-7.146,,,,
07/29/2019 08:00:00,Jul-29,46920,7404,24405,15.8,30,-1478.4,-16.645,,,,
07/29/2019 09:00:00,Jul-29,50173,7478,24405,14.9,31,74.5,1.006,,,,
07/29/2019 10:00:00,Jul-29,54016,8126,24405,15.0,33,648.3,8.67,,,,
07/29/2019 11:00:00,Jul-29,57569,7373,24405,12.8,30,-753.1,-9.267,,,,
07/29/2019 12:00:00,Jul-29,60126,6409,24405,10.7,26,-964.6,-13.083,,,,
07/29/2019 13:00:00,Jul-29,62937,5814,24405,9.2,24,-594.9,-9.282,,,,
07/29/2019 14:00:00,Jul-29,64817,5493,24405,8.5,23,-321.1,-5.523,,,,
07/29/2019 15:00:00,Jul-29,65762,5740,24405,8.7,24,247.8,4.511,,,,
07/29/2019 16:00:00,Jul-29,65995,6675,24405,10.1,27,934.1,16.272,,,,
07/29/2019 17:00:00,Jul-29,65842,7657,24405,11.6,31,982.4,14.718,,,,
07/29/2019 18:00:00,Jul-29,64847,7343,24405,11.3,30,-313.6,-4.096,,,,
07/29/2019 19:00:00,Jul-29,63314,7403,24405,11.7,30,60.1,0.818,,,,
07/29/2019 20:00:00,Jul-29,60999,7343,24405,12.0,30,-60.1,-0.811,,,,
07/29/2019 21:00:00,Jul-29,60071,6912,24405,11.5,28,-431.7,-5.878,,,,
07/29/2019 22:00:00,Jul-29,57149,7257,24405,12.7,30,345.8,5.002,,,,
07/29/2019 23:00:00,Jul-29,52912,7643,24405,14.4,31,385.7,5.315,,,,
07/30/2019 00:00:00,Jul-30,49033,7816,24405,15.9,32,173.2,2.266,,,,
07/30/2019 01:00:00,Jul-30,46030,7484,24405,16.3,31,-332.6,-4.255,,,,
07/30/2019 02:00:00,Jul-30,43853,6824,24405,15.6,28,-659.5,-8.812,,,,
07/30/2019 03:00:00,Jul-30,42395,6286,24405,14.8,26,-538.0,-7.884,,,,
07/30/2019 04:00:00,Jul-30,41827,5645,24405,13.5,23,-640.8,-10.194,,,,
07/30/2019 05:00:00,Jul-30,42141,5222,24405,12.4,21,-423.6,-7.504,,,,
07/30/2019 06:00:00,Jul-30,43537,4808,24405,11.0,20,-413.5,-7.919,,,,
07/30/2019 07:00:00,Jul-30,44846,4332,24405,9.7,18,-476.4,-9.909,,,,
07/30/2019 08:00:00,Jul-30,46542,3609,24405,7.8,15,-723.1,-16.692,,,,
07/30/2019 09:00:00,Jul-30,49757,3397,24405,6.8,14,-211.5,-5.861,,,,
07/30/2019 10:00:00,Jul-30,53864,3671,24405,6.8,15,273.4,8.047,,,,
07/30/2019 11:00:00,Jul-30,58275,2814,24405,4.8,12,-856.8,-23.342,,,,
07/30/2019 12:00:00,Jul-30,62310,1842,24405,3.0,8,-971.7,-34.534,,,,
07/30/2019 13:00:00,Jul-30,65954,1955,24405,3.0,8,112.8,6.123,,,,
07/30/2019 14:00:00,Jul-30,68358,2533,24405,3.7,10,578.6,29.596,,,,
07/30/2019 15:00:00,Jul-30,70343,3294,24405,4.7,13,760.8,30.03,,,,
07/30/2019 16:00:00,Jul-30,70911,3579,24405,5.0,15,284.5,8.637,,,,
07/30/2019 17:00:00,Jul-30,70200,4117,24405,5.9,17,538.5,15.048,,,,
07/30/2019 18:00:00,Jul-30,68890,5385,24405,7.8,22,1268.0,30.798,,,,
07/30/2019 19:00:00,Jul-30,66306,6504,24405,9.8,27,1118.8,20.775,,,,
07/30/2019 20:00:00,Jul-30,62910,7082,24405,11.3,29,578.3,8.891,,,,
07/30/2019 21:00:00,Jul-30,61194,8216,24405,13.4,34,1133.6,16.006,,,,
07/30/2019 22:00:00,Jul-30,57816,10079,24405,17.4,41,1863.3,22.679,,,,
07/30/2019 23:00:00,Jul-30,53246,11381,24405,21.4,47,1301.4,12.911,,,,
07/31/2019 00:00:00,Jul-31,49076,11344,24405,23.1,46,-36.4,-0.32,,,,
07/31/2019 01:00:00,Jul-31,45911,10366,24405,22.6,42,-978.4,-8.624,,,,
07/31/2019 02:00:00,Jul-31,43484,9048,24405,20.8,37,-1318.0,-12.714,,,,
07/31/2019 03:00:00,Jul-31,41702,7999,24405,19.2,33,-1049.1,-11.595,,,,
07/31/2019 04:00:00,Jul-31,40898,7327,24405,17.9,30,-671.8,-8.398,,,,
07/31/2019 05:00:00,Jul-31,40993,6623,24405,16.2,27,-703.6,-9.603,,,,
07/31/2019 06:00:00,Jul-31,42424,6150,24405,14.5,25,-473.3,-7.146,,,,
07/31/2019 07:00:00,Jul-31,43377,6011,24405,13.9,25,-139.4,-2.267,,,,
07/31/2019 08:00:00,Jul-31,45128,5508,24405,12.2,23,-503.2,-8.371,,,,
07/31/2019 09:00:00,Jul-31,48244,3646,24405,7.6,15,-1861.6,-33.801,,,,
07/31/2019 10:00:00,Jul-31,52450,3623,24405,6.9,15,-23.4,-0.642,,,,
07/31/2019 11:00:00,Jul-31,56856,2605,24405,4.6,11,-1017.9,-28.099,,,,
07/31/2019 12:00:00,Jul-31,61068,1564,24405,2.6,6,-1040.5,-39.95,,,,
07/31/2019 13:00:00,Jul-31,64733,1552,24405,2.4,6,-12.3,-0.786,,,,
07/31/2019 14:00:00,Jul-31,67730,2241,24405,3.3,9,689.0,44.402,,,,
07/31/2019 15:00:00,Jul-31,69440,3109,24405,4.5,13,867.7,38.724,,,,
07/31/2019 16:00:00,Jul-31,70099,4017,24405,5.7,16,908.9,29.238,,,,
07/31/2019 17:00:00,Jul-31,70239,4534,24405,6.5,19,516.5,12.856,,,,
07/31/2019 18:00:00,Jul-31,69876,6054,24405,8.7,25,1520.2,33.53,,,,
07/31/2019 19:00:00,Jul-31,67966,6389,24405,9.4,26,334.7,5.529,,,,
07/31/2019 20:00:00,Jul-31,65028,7756,24405,11.9,32,1367.4,21.403,,,,
07/31/2019 21:00:00,Jul-31,63041,9349,24405,14.8,38,1592.4,20.53,,,,
07/31/2019 22:00:00,Jul-31,59354,11804,24405,19.9,48,2455.8,26.269,,,,
07/31/2019 23:00:00,Jul-31,54794,13202,24405,24.1,54,1397.4,11.838,,,,
08/01/2019 00:00:00,Aug-01,50592,12967,24405,25.6,53,-235.3,-1.782,,,,
08/01/2019 01:00:00,Aug-01,47153,12813,24405,27.2,53,-153.4,-1.183,,,,
08/01/2019 02:00:00,Aug-01,44518,12205,24405,27.4,50,-608.3,-4.747,,,,
08/01/2019 03:00:00,Aug-01,42746,11052,24405,25.9,45,-1153.1,-9.448,,,,
08/01/2019 04:00:00,Aug-01,41663,10299,24405,24.7,42,-753.0,-6.813,,,,
08/01/2019 05:00:00,Aug-01,41821,9516,24405,22.8,39,-782.5,-7.598,,,,
08/01/2019 06:00:00,Aug-01,43101,9235,24405,21.4,38,-280.9,-2.952,,,,
08/01/2019 07:00:00,Aug-01,44159,8960,24405,20.3,37,-275.7,-2.985,,,,
08/01/2019 08:00:00,Aug-01,45736,7791,24405,17.0,32,-1169.0,-13.048,,,,
08/01/2019 09:00:00,Aug-01,48695,4945,24405,10.2,20,-2845.5,-36.525,,,,
08/01/2019 10:00:00,Aug-01,52632,5807,24405,11.0,24,861.9,17.43,,,,
08/01/2019 11:00:00,Aug-01,56745,4674,24405,8.2,19,-1133.3,-19.517,,,,
08/01/2019 12:00:00,Aug-01,60425,2674,24405,4.4,11,-1999.4,-42.781,,,,
08/01/2019 13:00:00,Aug-01,63882,1675,24405,2.6,7,-999.3,-37.367,,,,
08/01/2019 14:00:00,Aug-01,66983,2752,24405,4.1,11,1077.4,64.324,,,,
08/01/2019 15:00:00,Aug-01,68578,3761,24405,5.5,15,1008.7,36.647,,,,
08/01/2019 16:00:00,Aug-01,69419,5038,24405,7.3,21,1277.1,33.955,,,,
08/01/2019 17:00:00,Aug-01,69333,6159,24405,8.9,25,1120.9,22.249,,,,
08/01/2019 18:00:00,Aug-01,68316,6845,24405,10.0,28,686.1,11.139,,,,
08/01/2019 19:00:00,Aug-01,66521,8479,24405,12.7,35,1634.2,23.874,,,,
08/01/2019 20:00:00,Aug-01,63700,8724,24405,13.7,36,245.2,2.892,,,,
08/01/2019 21:00:00,Aug-01,61915,9206,24405,14.9,38,481.7,5.521,,,,
08/01/2019 22:00:00,Aug-01,58566,11168,24405,19.1,46,1961.8,21.309,,,,
08/01/2019 23:00:00,Aug-01,54165,11631,24405,21.5,48,463.2,4.147,,,,
08/02/2019 00:00:00,Aug-02,50204,11819,24405,23.5,48,187.8,1.615,,,,
08/02/2019 01:00:00,Aug-02,47037,11900,24405,25.3,49,80.8,0.684,,,,
08/02/2019 02:00:00,Aug-02,44609,11966,24405,26.8,49,66.0,0.555,,,,
08/02/2019 03:00:00,Aug-02,42807,11238,24405,26.3,46,-728.2,-6.085,,,,
08/02/2019 04:00:00,Aug-02,41853,11027,24405,26.3,45,-210.7,-1.875,,,,
08/02/2019 05:00:00,Aug-02,41976,10896,24405,26.0,45,-130.5,-1.184,,,,
08/02/2019 06:00:00,Aug-02,43350,10916,24405,25.2,45,19.4,0.178,,,,
08/02/2019 07:00:00,Aug-02,44275,9946,24405,22.5,41,-970.0,-8.886,,,,
08/02/2019 08:00:00,Aug-02,46146,8566,24405,18.6,35,-1379.6,-13.871,,,,
08/02/2019 09:00:00,Aug-02,49313,6042,24405,12.3,25,-2524.3,-29.469,,,,
08/02/2019 10:00:00,Aug-02,53386,6316,24405,11.8,26,273.8,4.532,,,,
08/02/2019 11:00:00,Aug-02,57764,4907,24405,8.5,20,-1408.7,-22.304,,,,
08/02/2019 12:00:00,Aug-02,61497,3638,24405,5.9,15,-1269.1,-25.862,,,,
08/02/2019 13:00:00,Aug-02,64719,2691,24405,4.2,11,-947.0,-26.033,,,,
08/02/2019 14:00:00,Aug-02,67400,2436,24405,3.6,10,-254.6,-9.461,,,,
08/02/2019 15:00:00,Aug-02,68880,2458,24405,3.6,10,21.8,0.897,,,,
08/02/2019 16:00:00,Aug-02,69456,2570,24405,3.7,11,112.1,4.559,,,,
08/02/2019 17:00:00,Aug-02,69200,2977,24405,4.3,12,407.2,15.843,,,,
08/02/2019 18:00:00,Aug-02,68526,3947,24405,5.8,16,969.9,32.575,,,,
08/02/2019 19:00:00,Aug-02,66273,5019,24405,7.6,21,1071.7,27.151,,,,
08/02/2019 20:00:00,Aug-02,63260,6354,24405,10.0,26,1334.9,26.598,,,,
08/02/2019 21:00:00,Aug-02,61398,8521,24405,13.9,35,2167.4,34.112,,,,
08/02/2019 22:00:00,Aug-02,58423,9529,24405,16.3,39,1007.6,11.824,,,,
08/02/2019 23:00:00,Aug-02,54876,10991,24405,20.0,45,1462.5,15.348,,,,
08/03/2019 00:00:00,Aug-03,51381,11325,24405,22.0,46,333.9,3.037,,,,
